"Fisher_pvalue" "genomic_RC_A" "genomic_RC_B" "transcript_RC_A" "transcript_RC_B"
"39980" NA 19 0 14 0
"39981" 1 14 1 21 1
"39982" NA 7 0 6 0
"39983" 1 15 2 11 2
"39984" NA 13 0 18 2
"39985" NA 14 0 10 0
"39986" NA 20 0 24 0
"39987" NA 0 11 0 19
"39988" NA 12 0 12 0
"39989" NA 9 0 9 0
"39990" 1 2 19 1 16
"39991" NA 0 8 0 12
"39992" NA 18 0 18 0
"39993" NA 4 0 10 3
"39994" 1 6 1 18 4
"39995" NA 12 0 29 0
"39996" NA 0 8 0 15
"39997" NA 0 13 0 12
"39998" NA 0 11 0 7
"39999" 0.675719460369071 4 3 16 8
"40000" NA 0 15 0 18
"40001" NA 0 9 0 10
"40002" 0.55957086391869 12 1 8 2
"40003" NA 0 7 0 8
"40004" NA 0 17 0 22
"40005" 1 3 7 5 16
"40006" NA 15 0 15 0
"40007" NA 0 9 0 5
"40008" 1 11 5 9 3
"40009" NA 0 7 0 8
"40010" 1 10 8 6 6
"40011" 0.148397995944314 6 9 6 28
"40012" NA 0 10 0 8
"40013" 1 1 17 0 15
"40014" 0.626482213438735 12 3 9 1
"40015" 1 5 1 19 8
"40016" 1 6 1 11 4
"40017" 0.228571428571429 6 6 0 3
"40018" NA 0 8 0 16
"40019" NA 0 4 10 8
"40020" NA 0 14 0 23
"40021" NA 6 0 19 0
"40022" NA 0 11 0 19
"40023" 1 7 2 7 3
"40024" 0.0021671826625387 11 1 2 7
"40025" 1 1 19 0 17
"40026" 0.283882783882784 2 8 1 17
"40027" NA 0 18 0 11
"40028" NA 0 14 2 15
"40029" NA 0 7 0 39
"40030" NA 9 0 22 0
"40031" NA 13 0 16 0
"40032" NA 0 12 0 22
"40033" 0.313725490196079 1 4 7 6
"40034" NA 0 17 0 14
"40035" NA 0 17 0 12
"40036" NA 7 0 13 0
"40037" 0.440071192473938 7 4 7 10
"40038" 1 2 8 4 13
"40039" NA 10 0 29 0
"40040" NA 0 16 0 19
"40041" NA 0 4 1 14
"40042" 1 11 1 7 1
"40043" 1 3 17 5 22
"40044" 0.378785839278503 6 7 2 8
"40045" NA 11 0 13 0
"40046" NA 0 14 0 12
"40047" NA 8 0 10 0
"40048" NA 6 0 17 0
"40049" NA 0 13 1 13
"40050" 0.680172297752053 6 6 8 4
"40051" 1 13 1 10 0
"40052" NA 0 15 0 13
"40053" NA 0 13 0 18
"40054" NA 0 14 0 21
"40055" NA 23 0 23 0
"40056" NA 13 0 9 0
"40057" 1 3 8 8 19
"40058" NA 3 0 22 0
"40059" NA 0 7 0 18
"40060" NA 10 0 12 0
"40061" 0.497536945812808 2 15 0 12
"40062" 1 9 2 12 2
"40063" 0.496732026143791 9 2 7 0
"40064" NA 0 10 2 11
"40065" 0.291392232568703 8 2 25 2
"40066" NA 0 16 0 6
"40067" NA 12 0 22 0
"40068" 1 3 17 1 4
"40069" NA 0 22 1 27
"40070" NA 0 16 1 16
"40071" NA 0 14 0 17
"40072" NA 7 0 12 0
"40073" NA 0 15 1 14
"40074" NA 10 0 12 0
"40075" 1 6 6 6 6
"40076" NA 0 15 1 13
"40077" NA 0 15 0 13
"40078" 0.328357835031918 10 9 15 6
"40079" NA 12 0 6 0
"40080" NA 0 14 0 29
"40081" NA 0 12 0 15
"40082" NA 0 16 0 16
"40083" 0.597523219814241 12 4 3 2
"40084" NA 20 0 9 0
"40085" NA 0 8 2 5
"40086" 1 1 5 2 14
"40087" NA 0 10 0 4
"40088" NA 8 0 13 0
"40089" 0.485380116959064 2 9 0 8
"40090" 1 6 3 11 7
"40091" NA 0 12 0 15
"40092" 0.51702786377709 3 10 0 6
"40093" NA 0 10 0 20
"40094" 0.361455108359133 2 9 5 6
"40095" 1 9 1 5 1
"40096" NA 0 13 0 10
"40097" NA 18 0 8 0
"40098" NA 0 8 0 4
"40099" 1 16 1 8 0
"40100" NA 3 0 23 0
"40101" NA 0 12 0 12
"40102" NA 16 0 5 0
"40103" NA 0 15 0 17
"40104" NA 0 7 0 19
"40105" 1 3 5 3 3
"40106" NA 0 15 0 28
"40107" 1 11 4 13 5
"40108" NA 0 17 0 12
"40109" 1 1 12 0 9
"40110" 0.610791685095091 10 2 6 3
"40111" 1 3 11 5 16
"40112" NA 10 0 10 0
"40113" NA 14 0 9 0
"40114" 1 3 5 4 6
"40115" 0.412033921119936 11 5 4 4
"40116" NA 0 7 0 14
"40117" NA 0 9 0 9
"40118" NA 0 5 0 6
"40119" NA 0 16 4 10
"40120" NA 0 11 0 21
"40121" NA 12 0 20 3
"40122" NA 0 15 3 18
"40123" 0.347265221878225 3 5 2 10
"40124" NA 9 0 20 1
"40125" NA 0 6 1 14
"40126" 0.645699128457749 3 3 15 8
"40127" 0.669200364852539 2 6 8 12
"40128" NA 10 0 9 0
"40129" NA 0 8 0 17
"40130" NA 20 0 11 0
"40131" NA 11 0 8 0
"40132" NA 13 0 22 2
"40133" NA 0 6 0 10
"40134" NA 0 9 0 11
"40135" NA 14 0 10 0
"40136" NA 5 0 2 0
"40137" 1 1 7 3 14
"40138" 1 15 10 8 6
"40139" NA 0 8 1 27
"40140" NA 15 0 10 0
"40141" NA 12 0 18 0
"40142" NA 0 17 0 7
"40143" 0.450500556173526 5 16 5 8
"40144" NA 5 0 11 0
"40145" NA 13 0 8 0
"40146" 0.612971823498139 1 7 4 10
"40147" 1 9 2 9 2
"40148" NA 10 0 12 0
"40149" NA 0 15 0 28
"40150" NA 10 0 15 0
"40151" NA 0 17 0 15
"40152" NA 0 11 0 8
"40153" NA 12 0 8 1
"40154" 1 5 3 10 5
"40155" 0.119047619047619 8 2 18 0
"40156" 0.648309178743961 10 4 12 2
"40157" 1 5 8 3 3
"40158" 1 4 4 5 4
"40159" NA 0 5 0 9
"40160" 0.163849943160288 7 4 16 2
"40161" NA 16 0 16 0
"40162" NA 14 0 13 2
"40163" NA 0 7 0 38
"40164" 0.520833333333333 1 9 1 22
"40165" 0.209625157451244 14 5 4 5
"40166" NA 0 16 1 17
"40167" NA 12 0 21 0
"40168" NA 0 7 0 4
"40169" NA 0 5 0 12
"40170" 0.393209549071618 1 8 6 15
"40171" NA 23 0 10 0
"40172" NA 0 10 0 17
"40173" 1 11 5 13 5
"40174" 0.496732026143791 9 2 7 0
"40175" 1 13 3 9 2
"40176" NA 14 0 9 0
"40177" NA 10 0 13 0
"40178" 0.238095238095238 3 13 0 12
"40179" 0.335887611749681 13 1 12 4
"40180" 0.559791021671827 2 3 3 12
"40181" NA 12 0 21 0
"40182" 0.606467148262814 1 7 4 9
"40183" NA 0 12 0 13
"40184" 0.570503978779841 20 4 4 2
"40185" NA 0 7 0 13
"40186" NA 2 0 5 0
"40187" NA 17 0 19 0
"40188" NA 9 0 11 0
"40189" 1 8 4 11 6
"40190" 0.0471799703863239 9 4 3 9
"40191" 1 10 1 8 1
"40192" NA 20 0 7 0
"40193" NA 0 11 0 14
"40194" 0.285714285714286 1 3 0 10
"40195" 1 4 5 9 8
"40196" 0.419278996865204 13 2 14 6
"40197" 1 9 1 13 2
"40198" NA 0 17 0 9
"40199" NA 16 0 9 0
"40200" 0.487179487179487 2 6 0 5
"40201" NA 0 10 0 8
"40202" NA 8 0 18 0
"40203" NA 0 12 0 9
"40204" 0.136651835372636 9 2 12 12
"40205" 0.696753969056528 14 4 10 5
"40206" NA 0 27 1 13
"40207" NA 0 8 0 17
"40208" NA 0 12 4 9
"40209" NA 18 0 12 1
"40210" 0.442145593869732 8 6 12 4
"40211" NA 7 0 22 0
"40212" 0.459648357091324 11 5 22 5
"40213" 0.543478260869565 14 1 8 2
"40214" NA 10 0 22 0
"40215" NA 10 0 21 0
"40216" 1 1 9 1 8
"40217" NA 10 0 26 0
"40218" NA 0 13 0 17
"40219" 0.482625139043381 10 7 14 5
"40220" NA 0 7 0 30
"40221" 0.33634204558459 15 5 13 10
"40222" NA 0 6 0 16
"40223" 1 8 3 11 5
"40224" 1 17 1 15 1
"40225" NA 0 10 1 19
"40226" 1 3 4 8 9
"40227" 0.0804953560371517 2 8 7 4
"40228" NA 13 0 19 0
"40229" NA 19 0 16 0
"40230" NA 0 10 0 12
"40231" NA 16 0 11 0
"40232" NA 0 12 0 11
"40233" 0.357707509881423 9 1 10 4
"40234" NA 0 15 0 18
"40235" 0.590062111801242 2 9 1 11
"40236" NA 28 0 8 1
"40237" NA 18 0 8 5
"40238" NA 0 16 0 18
"40239" NA 0 14 0 15
"40240" 0.388409052905552 10 1 18 7
"40241" NA 12 0 8 0
"40242" 0.61451048951049 4 3 3 6
"40243" NA 0 12 0 19
"40244" NA 11 0 14 0
"40245" 0.525691699604743 2 13 0 8
"40246" NA 0 9 0 14
"40247" 0.155868368495538 11 2 16 12
"40248" 0.0866873065015479 3 6 0 10
"40249" 1 1 9 2 13
"40250" NA 0 9 0 17
"40251" NA 10 0 14 0
"40252" 0.33217909732146 7 9 7 18
"40253" 1 3 11 5 17
"40254" NA 12 0 3 0
"40255" 0.517857142857143 1 9 2 4
"40256" 0.617522066034652 11 7 2 3
"40257" NA 0 9 1 9
"40258" 0.325925925925926 13 1 10 3
"40259" 0.695097590523624 6 7 7 5
"40260" 1 7 3 22 8
"40261" NA 0 10 7 14
"40262" NA 21 0 11 0
"40263" NA 10 0 13 0
"40264" 1 14 2 14 2
"40265" 1 6 4 14 7
"40266" NA 0 5 0 27
"40267" NA 20 0 8 0
"40268" NA 0 9 0 20
"40269" 1 7 4 11 5
"40270" 0.343629343629344 1 17 4 16
"40271" 0.4 7 1 12 0
"40272" 0.264214046822742 7 3 15 1
"40273" NA 13 0 4 0
"40274" NA 14 0 19 0
"40275" 0.698197997775306 6 3 13 11
"40276" NA 0 4 0 16
"40277" NA 0 10 2 17
"40278" 0.244755244755245 7 3 1 3
"40279" 0.661919504643963 9 5 4 4
"40280" 0.557508342602892 2 11 1 17
"40281" 0.721335923516938 8 9 5 8
"40282" NA 29 0 36 0
"40283" NA 9 0 14 0
"40284" 1 10 1 8 0
"40285" NA 0 10 0 9
"40286" 1 8 4 13 5
"40287" 0.665217391304348 4 3 8 11
"40288" 0.53006993006993 7 2 2 2
"40289" NA 0 15 0 9
"40290" 0.672768878718536 9 3 8 5
"40291" NA 9 0 5 0
"40292" NA 0 6 0 10
"40293" NA 10 0 13 0
"40294" 1 12 2 18 2
"40295" 0.482758620689655 7 1 20 1
"40296" 0.0714285714285714 1 2 12 1
"40297" 0.210526315789474 2 7 0 10
"40298" NA 0 8 0 15
"40299" NA 10 0 23 0
"40300" 1 1 10 0 8
"40301" NA 13 0 3 0
"40302" NA 9 0 10 0
"40303" NA 0 13 0 11
"40304" NA 14 0 12 0
"40305" 0.485380116959064 9 2 8 0
"40306" 1 14 2 8 1
"40307" NA 0 8 0 9
"40308" 1 1 9 1 16
"40309" 0.0833333333333333 2 1 0 6
"40310" NA 18 0 16 0
"40311" NA 29 0 23 0
"40312" 0.690821256038647 4 4 12 8
"40313" NA 21 0 10 0
"40314" NA 0 6 0 7
"40315" NA 9 0 15 0
"40316" NA 7 0 14 0
"40317" NA 24 0 38 0
"40318" NA 0 11 0 21
"40319" 0.398067632850242 5 3 7 12
"40320" 0.543566898218061 28 3 13 0
"40321" 0.449725137431285 6 8 4 11
"40322" 0.667285209070106 2 6 7 11
"40323" NA 0 13 0 17
"40324" NA 0 12 0 8
"40325" NA 11 0 21 0
"40326" 0.485714285714286 10 2 9 0
"40327" NA 0 8 0 14
"40328" 0.419151962480298 2 6 10 12
"40329" NA 0 5 2 9
"40330" NA 0 7 0 6
"40331" NA 0 9 0 5
"40332" 1 7 4 14 7
"40333" NA 0 15 0 17
"40334" NA 11 0 18 0
"40335" NA 14 0 19 0
"40336" NA 7 0 16 0
"40337" NA 10 0 7 0
"40338" 0.406976744186047 9 1 33 1
"40339" 0.291945156454031 9 12 3 10
"40340" NA 0 11 0 20
"40341" NA 12 0 13 0
"40342" 0.0471799703863239 2 9 8 5
"40343" 1 21 2 14 1
"40344" NA 7 0 8 0
"40345" NA 0 11 0 28
"40346" NA 0 12 0 21
"40347" NA 4 0 17 0
"40348" NA 0 1 0 5
"40349" NA 7 0 22 0
"40350" 1 2 8 2 7
"40351" 0.469981440250694 3 12 8 15
"40352" 0.244755244755245 3 3 7 1
"40353" 0.67918517521425 8 8 3 5
"40354" 0.333333333333333 7 1 16 0
"40355" 1 4 11 2 6
"40356" NA 0 12 5 9
"40357" NA 6 0 16 0
"40358" 0.741177798197675 11 10 9 6
"40359" NA 0 10 0 18
"40360" NA 0 10 0 37
"40361" 1 2 1 8 8
"40362" NA 0 7 0 10
"40363" NA 11 0 8 0
"40364" NA 13 0 10 0
"40365" NA 14 0 19 0
"40366" 0.328227124183007 3 10 2 21
"40367" NA 13 0 10 0
"40368" NA 0 18 0 7
"40369" NA 8 0 16 0
"40370" NA 15 0 19 0
"40371" 1 2 9 1 6
"40372" NA 12 0 19 0
"40373" 0.547637292464879 4 19 0 7
"40374" NA 10 0 7 0
"40375" NA 10 0 22 0
"40376" 0.303405572755418 1 8 4 6
"40377" NA 10 0 11 0
"40378" NA 9 0 30 0
"40379" 0.244505494505494 9 2 2 3
"40380" 0.00574975670059708 10 1 6 12
"40381" 1 1 7 0 7
"40382" NA 4 0 22 0
"40383" NA 0 21 0 27
"40384" NA 0 16 0 8
"40385" 0.680786343800804 8 2 15 7
"40386" 1 4 11 1 6
"40387" 1 7 6 15 14
"40388" NA 10 0 4 0
"40389" NA 9 0 8 0
"40390" NA 2 0 22 0
"40391" NA 0 11 0 9
"40392" 0.482423707501088 10 5 9 9
"40393" NA 0 6 4 14
"40394" 0.508771929824561 3 1 14 2
"40395" NA 21 0 16 1
"40396" NA 15 0 15 0
"40397" NA 9 0 11 0
"40398" NA 15 0 9 0
"40399" 1 7 3 5 3
"40400" 1 11 2 18 5
"40401" 0.164182424916574 9 8 14 4
"40402" 0.142292490118577 2 7 0 14
"40403" NA 7 0 15 0
"40404" NA 0 5 0 27
"40405" 1 10 1 13 2
"40406" NA 0 8 0 19
"40407" 1 8 6 9 6
"40408" 1 12 1 6 0
"40409" NA 14 0 27 4
"40410" 1 5 10 5 9
"40411" 1 2 8 6 24
"40412" 1 8 3 8 4
"40413" NA 0 8 0 5
"40414" NA 13 0 8 0
"40415" NA 0 18 0 14
"40416" NA 0 9 0 21
"40417" NA 0 11 0 19
"40418" NA 0 6 0 9
"40419" NA 9 0 12 0
"40420" 1 11 1 21 4
"40421" NA 5 0 29 0
"40422" NA 0 5 0 13
"40423" NA 0 13 0 26
"40424" NA 0 19 0 21
"40425" NA 0 17 0 10
"40426" NA 0 14 0 8
"40427" NA 0 9 2 17
"40428" 1 4 13 3 10
"40429" 1 1 4 2 4
"40430" NA 18 0 9 0
"40431" 0.58041958041958 5 5 1 3
"40432" NA 10 0 38 0
"40433" 0.339356295878035 9 4 9 1
"40434" 1 1 11 0 7
"40435" 1 7 10 9 12
"40436" NA 13 0 17 0
"40437" NA 10 0 10 0
"40438" NA 0 8 0 13
"40439" 0.213260659782152 15 4 25 2
"40440" NA 6 0 19 1
"40441" NA 0 14 0 27
"40442" 0.706170436287233 3 11 7 15
"40443" 0.599555061179088 2 13 1 15
"40444" 1 1 13 0 6
"40445" 0.229316524533432 6 11 2 13
"40446" NA 12 0 22 0
"40447" NA 8 0 10 0
"40448" NA 18 0 53 0
"40449" NA 6 0 15 12
"40450" NA 0 8 3 10
"40451" NA 0 9 0 5
"40452" NA 0 9 0 7
"40453" 0.264122224601985 5 12 7 6
"40454" NA 9 0 12 0
"40455" NA 13 0 33 2
"40456" 0.558290598290598 2 6 2 17
"40457" 1 1 9 4 18
"40458" NA 0 12 1 32
"40459" NA 0 9 0 6
"40460" NA 7 0 19 0
"40461" 0.569230769230769 2 5 1 7
"40462" 1 6 6 5 7
"40463" 1 7 7 5 5
"40464" 1 3 12 2 8
"40465" NA 0 12 0 3
"40466" NA 0 8 0 8
"40467" NA 0 10 0 14
"40468" 0.688733411072242 5 11 3 11
"40469" NA 10 0 6 0
"40470" 0.642394187521624 4 3 16 6
"40471" 0.636120401337792 14 4 8 1
"40472" NA 0 20 0 13
"40473" 0.306086956521739 1 13 3 9
"40474" 0.300207039337474 8 3 12 1
"40475" NA 0 8 0 7
"40476" 0.0717167731923511 11 3 7 9
"40477" NA 0 10 0 8
"40478" NA 0 11 1 11
"40479" NA 0 15 0 9
"40480" NA 0 12 0 12
"40481" 0.00384223210975158 1 14 10 8
"40482" 0.311111111111111 1 14 3 10
"40483" NA 13 0 32 0
"40484" 0.247887641854795 2 7 14 14
"40485" 0.355311355311355 4 12 1 11
"40486" 1 6 4 1 0
"40487" 1 9 1 20 2
"40488" 1 16 2 12 1
"40489" 1 6 3 2 0
"40490" NA 0 13 0 8
"40491" NA 0 8 1 17
"40492" NA 0 14 0 12
"40493" NA 0 15 0 12
"40494" 1 11 8 10 7
"40495" 0.0617783784704615 12 5 10 16
"40496" NA 0 7 0 21
"40497" NA 0 16 0 22
"40498" NA 0 13 0 10
"40499" NA 0 16 0 5
"40500" NA 0 9 0 27
"40501" 1 10 1 9 1
"40502" 1 4 5 16 15
"40503" NA 0 11 0 12
"40504" NA 8 0 13 0
"40505" NA 0 9 0 14
"40506" NA 0 10 0 8
"40507" 0.590062111801242 11 1 9 3
"40508" 0.254970760233918 4 10 0 7
"40509" 1 3 8 2 6
"40510" 1 2 9 2 10
"40511" NA 19 0 16 0
"40512" 0.627850410459106 6 3 14 3
"40513" 0.510062765484496 8 4 19 17
"40514" NA 0 13 0 9
"40515" 1 6 6 4 5
"40516" NA 17 0 7 0
"40517" NA 12 0 11 0
"40518" 0.428307982231794 4 7 9 6
"40519" NA 0 7 2 28
"40520" 0.311993888464477 1 18 3 13
"40521" NA 7 0 19 0
"40522" 0.474061233838258 4 9 8 30
"40523" NA 0 7 0 15
"40524" 1 3 8 2 9
"40525" 0.608715566315514 6 2 22 4
"40526" NA 0 20 0 16
"40527" 0.547294172062905 16 2 29 1
"40528" NA 0 10 2 18
"40529" NA 8 0 13 0
"40530" NA 0 12 0 15
"40531" NA 0 9 0 16
"40532" 0.361455108359133 2 5 9 6
"40533" NA 0 6 0 10
"40534" 0.222222222222222 2 3 6 1
"40535" 0.0183066361556064 9 2 5 12
"40536" NA 15 0 15 0
"40537" 0.490528929083845 6 9 10 8
"40538" NA 6 0 13 0
"40539" 1 5 1 10 4
"40540" NA 7 0 13 0
"40541" NA 0 7 0 36
"40542" NA 0 10 0 28
"40543" 1 7 3 17 8
"40544" NA 8 0 3 0
"40545" 0.68060875157033 3 10 5 25
"40546" NA 12 0 19 0
"40547" NA 0 19 0 20
"40548" 0.604395604395604 8 2 4 2
"40549" NA 10 0 18 1
"40550" NA 0 9 0 14
"40551" 1 6 11 2 6
"40552" NA 0 7 0 12
"40553" 1 1 2 4 3
"40554" 1 12 1 13 1
"40555" NA 6 0 11 0
"40556" NA 8 0 18 0
"40557" NA 0 11 0 12
"40558" 1 13 2 17 2
"40559" NA 13 0 21 0
"40560" NA 0 12 0 8
"40561" NA 0 11 0 13
"40562" NA 0 15 0 15
"40563" 0.0944422731964445 9 7 6 17
"40564" NA 0 6 2 26
"40565" NA 0 10 0 12
"40566" NA 14 0 9 0
"40567" 1 6 4 13 7
"40568" NA 14 0 18 0
"40569" 1 1 15 1 14
"40570" NA 0 8 0 12
"40571" NA 15 0 11 0
"40572" 1 4 9 3 5
"40573" 1 1 4 3 14
"40574" 1 6 12 3 6
"40575" NA 0 19 0 10
"40576" NA 0 19 0 10
"40577" NA 6 0 10 0
"40578" 1 2 3 5 7
"40579" NA 15 0 23 1
"40580" NA 7 0 18 1
"40581" 1 1 15 0 12
"40582" 0.318885448916409 7 4 8 1
"40583" NA 16 0 29 1
"40584" NA 0 15 0 14
"40585" 1 7 10 9 12
"40586" 0.623715415019763 1 7 5 12
"40587" 0.274322169059011 4 3 13 2
"40588" 0.207715708709113 7 7 2 9
"40589" 1 7 9 4 4
"40590" NA 11 0 10 0
"40591" NA 4 0 23 0
"40592" NA 10 0 12 0
"40593" NA 0 29 1 15
"40594" 0.718648922188894 4 7 9 21
"40595" 0.697188626530407 9 3 12 7
"40596" 0.422054246581499 2 12 6 14
"40597" NA 13 0 22 0
"40598" 0.223790322580645 2 8 1 21
"40599" NA 9 0 10 0
"40600" NA 7 0 13 0
"40601" NA 8 0 10 0
"40602" NA 9 0 8 0
"40603" 1 1 5 5 12
"40604" 0.240631309732131 6 5 4 10
"40605" NA 0 11 0 7
"40606" NA 14 0 19 0
"40607" 0.409661835748792 12 3 8 5
"40608" NA 8 0 11 0
"40609" 0.251859828599632 4 8 9 6
"40610" NA 0 18 0 11
"40611" 1 1 13 2 13
"40612" 1 15 3 9 1
"40613" NA 15 0 17 0
"40614" NA 14 0 28 0
"40615" NA 9 0 8 0
"40616" 0.277157252767009 18 3 14 7
"40617" 0.703587319243604 3 10 6 13
"40618" 0.0993845012977381 8 5 16 2
"40619" NA 0 13 0 18
"40620" 1 5 7 9 12
"40621" 1 4 6 13 21
"40622" 0.631527093596059 1 11 3 15
"40623" NA 0 9 0 20
"40624" NA 0 6 0 4
"40625" 0.510869565217391 13 2 9 0
"40626" 0.593043478260869 10 2 12 1
"40627" 0.236460717009916 7 7 10 3
"40628" NA 10 0 14 0
"40629" NA 9 0 22 0
"40630" NA 0 10 0 29
"40631" NA 7 0 12 0
"40632" NA 9 0 18 0
"40633" NA 0 10 0 2
"40634" NA 0 7 2 18
"40635" 0.58041958041958 2 3 2 7
"40636" NA 5 0 8 1
"40637" 0.220346755142824 4 8 7 4
"40638" 1 6 2 6 2
"40639" 0.237743976309059 5 7 9 4
"40640" NA 10 0 14 0
"40641" NA 0 22 0 10
"40642" 1 10 2 23 4
"40643" 0.602941176470588 1 6 3 7
"40644" 1 1 8 2 13
"40645" 0.41364921254543 4 6 8 5
"40646" NA 13 0 14 0
"40647" 0.0824696011127562 11 5 2 6
"40648" NA 8 0 15 0
"40649" NA 0 17 0 9
"40650" 1 1 9 1 6
"40651" NA 0 7 1 6
"40652" NA 13 0 14 0
"40653" NA 0 13 0 6
"40654" NA 0 10 0 18
"40655" 1 10 2 20 3
"40656" NA 10 0 16 0
"40657" NA 0 9 0 10
"40658" NA 0 9 0 9
"40659" 0.391304347826087 5 9 2 10
"40660" NA 18 0 10 0
"40661" NA 0 8 0 9
"40662" 1 8 1 14 2
"40663" NA 0 8 0 11
"40664" NA 10 0 21 0
"40665" NA 0 16 0 13
"40666" NA 0 11 0 13
"40667" NA 0 6 2 5
"40668" NA 0 4 0 18
"40669" 1 3 9 6 14
"40670" 0.597052280311457 7 2 21 3
"40671" NA 0 8 0 18
"40672" NA 0 11 0 27
"40673" 1 2 9 2 11
"40674" 1 4 7 6 12
"40675" NA 0 14 0 17
"40676" NA 0 7 0 7
"40677" 1 14 4 12 4
"40678" 1 4 1 1 1
"40679" NA 10 0 18 0
"40680" NA 0 15 0 12
"40681" NA 7 0 4 0
"40682" 0.567247386759582 2 16 1 23
"40683" NA 0 5 0 9
"40684" 0.690754622688656 11 10 6 3
"40685" NA 11 0 25 0
"40686" NA 0 9 0 10
"40687" NA 14 0 10 0
"40688" NA 13 0 4 0
"40689" NA 5 0 11 0
"40690" 0.504761904761905 2 11 0 8
"40691" 0.622079070354932 1 11 3 14
"40692" 0.268774703557312 2 6 1 14
"40693" 0.283351913786696 7 15 0 5
"40694" NA 11 0 20 4
"40695" 0.627850410459106 15 3 6 2
"40696" 1 2 15 0 5
"40697" 0.368421052631579 3 1 15 1
"40698" 0.596273291925466 1 3 10 10
"40699" 0.313725490196079 6 4 7 1
"40700" NA 0 21 0 6
"40701" NA 0 12 0 23
"40702" 0.390567037625861 13 1 20 5
"40703" 1 11 3 6 1
"40704" NA 3 0 12 7
"40705" 1 4 5 5 4
"40706" 0.602683178534572 3 2 5 9
"40707" 0.146353090735738 3 15 7 10
"40708" 1 8 1 13 1
"40709" 1 6 7 8 8
"40710" 0.294117647058824 7 5 1 4
"40711" 0.485714285714286 2 10 0 9
"40712" 0.612616099071207 11 3 4 2
"40713" 1 2 17 2 14
"40714" 0.564593301435407 5 2 13 2
"40715" 1 4 5 4 6
"40716" NA 0 7 0 24
"40717" NA 8 0 4 2
"40718" 1 11 2 7 2
"40719" NA 14 0 16 0
"40720" NA 6 0 10 0
"40721" 1 9 1 7 1
"40722" 0.047179970386324 2 8 9 5
"40723" NA 7 0 3 0
"40724" NA 8 0 5 0
"40725" NA 6 0 18 1
"40726" NA 16 0 16 0
"40727" NA 9 0 4 0
"40728" 0.0807905138339921 3 5 1 16
"40729" NA 0 9 0 5
"40730" 0.706170436287233 7 15 3 11
"40731" 1 9 3 5 1
"40732" 1 3 1 10 2
"40733" 1 4 15 4 16
"40734" NA 4 0 9 1
"40735" NA 22 0 13 0
"40736" 1 5 2 7 2
"40737" 0.717144308030317 7 6 13 7
"40738" 1 6 6 5 7
"40739" 0.114551083591331 3 3 2 13
"40740" NA 4 0 9 2
"40741" NA 0 14 0 5
"40742" NA 19 0 4 0
"40743" 0.475 2 7 0 7
"40744" 0.462028516533522 4 15 5 10
"40745" NA 0 13 0 9
"40746" 1 3 6 8 12
"40747" NA 0 16 0 15
"40748" 1 2 12 0 2
"40749" 0.0443444944194569 7 9 1 12
"40750" 1 11 1 14 2
"40751" NA 0 7 8 29
"40752" NA 0 12 0 18
"40753" NA 0 19 0 15
"40754" 1 3 8 5 17
"40755" 1 3 1 10 4
"40756" NA 17 0 21 0
"40757" NA 18 0 18 0
"40758" 1 3 9 2 5
"40759" NA 11 0 9 0
"40760" 0.600032320620556 7 5 5 1
"40761" 0.218421052631579 3 8 0 9
"40762" NA 0 17 0 14
"40763" NA 10 0 13 0
"40764" NA 6 0 11 0
"40765" NA 0 6 0 10
"40766" 1 3 4 3 2
"40767" 0.731857331096761 8 9 10 7
"40768" NA 0 9 0 10
"40769" 1 18 3 16 3
"40770" NA 13 0 17 0
"40771" NA 18 0 20 0
"40772" 1 5 7 3 5
"40773" 1 3 5 5 11
"40774" 0.64556661925083 11 3 23 3
"40775" 0.665644955300128 4 9 3 14
"40776" NA 13 0 30 0
"40777" NA 0 13 0 6
"40778" NA 0 25 0 12
"40779" NA 14 0 22 0
"40780" NA 10 0 5 0
"40781" NA 18 0 29 0
"40782" NA 0 16 0 14
"40783" 0.203095975232198 4 5 9 3
"40784" 0.0284000476370832 12 3 14 18
"40785" 0.380434782608696 4 1 18 1
"40786" NA 0 7 0 13
"40787" NA 19 0 16 0
"40788" NA 10 0 24 0
"40789" NA 0 10 0 18
"40790" NA 17 0 2 0
"40791" 0.141873323300399 9 13 2 12
"40792" 0.701136900221568 5 6 6 11
"40793" NA 19 0 11 0
"40794" NA 0 7 2 23
"40795" NA 8 0 7 0
"40796" 0.429284675280226 7 2 14 10
"40797" NA 16 0 18 0
"40798" 0.331048208757187 4 5 2 10
"40799" NA 12 0 14 0
"40800" 0.372850678733032 6 6 6 2
"40801" NA 0 14 0 13
"40802" NA 0 17 2 9
"40803" NA 0 9 0 13
"40804" NA 0 17 0 16
"40805" NA 19 0 7 1
"40806" 0.00820610745639243 8 2 8 20
"40807" 1 8 1 19 5
"40808" NA 0 6 0 21
"40809" 1 13 6 10 5
"40810" NA 0 11 0 23
"40811" NA 0 12 0 17
"40812" NA 11 0 18 0
"40813" NA 0 12 0 14
"40814" 0.461538461538462 5 2 7 0
"40815" 0.0230790880945679 4 5 12 1
"40816" 0.384541062801932 2 12 5 9
"40817" NA 14 0 31 0
"40818" 1 5 5 6 5
"40819" NA 0 3 0 5
"40820" NA 14 0 17 0
"40821" NA 0 4 0 16
"40822" NA 7 0 11 0
"40823" NA 9 0 22 0
"40824" 0.680786343800804 7 3 17 5
